Date,XMR-USD,SOL-USD,LINK-USD,XRP-USD,LTC-USD,BNB-USD,DOGE-USD,XLM-USD,ETH-USD,BTC-USD
2019-09-19,76.02626037597656,,1.8758699893951416,0.3024410009384155,77.05962371826172,21.614601135253906,0.0027089999057352543,0.081386998295784,221.28085327148438,10266.4150390625
2019-09-20,74.0064468383789,,1.8277499675750732,0.29447001218795776,75.14909362792969,21.371471405029297,0.002672000089660287,0.07391200214624405,218.050048828125,10181.6416015625
2019-09-21,72.82688903808594,,1.8894050121307373,0.2894429862499237,73.51652526855469,21.08218002319336,0.0025859999004751444,0.07111900299787521,215.51620483398438,10019.716796875
2019-09-22,73.18858337402344,,1.8214000463485718,0.27893099188804626,72.61611938476562,20.525558471679688,0.0025919999461621046,0.06892000138759613,211.54537963867188,10070.392578125
2019-09-23,68.71991729736328,,1.807347059249878,0.2686749994754791,66.85189056396484,19.485477447509766,0.002486000070348382,0.06254799664020538,201.9213104248047,9729.32421875
2019-09-24,59.2165641784668,,1.7358089685440063,0.23522600531578064,55.823638916015625,16.067689895629883,0.0022279999684542418,0.05450399965047836,168.11073303222656,8620.56640625
2019-09-25,59.86414337158203,,1.7601890563964844,0.24644100666046143,57.65800857543945,16.258373260498047,0.002196999965235591,0.05701899901032448,170.8927001953125,8486.9931640625
2019-09-26,57.574058532714844,,1.6589759588241577,0.24378399550914764,55.540618896484375,15.459808349609375,0.0021550001110881567,0.05850699916481972,166.7271270751953,8118.9677734375
2019-09-27,58.041927337646484,,1.6701610088348389,0.2440209984779358,56.36084747314453,15.790263175964355,0.002220999915152788,0.05990000069141388,174.71099853515625,8251.845703125
2019-09-28,57.979644775390625,,1.6873680353164673,0.24257099628448486,55.682247161865234,15.851419448852539,0.002234000014141202,0.05866000056266785,174.57289123535156,8245.9150390625
2019-09-29,56.16451644897461,,1.7172199487686157,0.2413879930973053,54.31954574584961,15.305100440979004,0.002222999930381775,0.05812700092792511,170.50347900390625,8104.185546875
2019-09-30,56.8166389465332,,1.7635070085525513,0.2559329867362976,56.056907653808594,15.862674713134766,0.0023870000150054693,0.06143999844789505,179.87220764160156,8293.8681640625
2019-10-01,55.84288787841797,,1.8393080234527588,0.2495650053024292,56.058074951171875,15.903210639953613,0.0023880000226199627,0.05910300090909004,177.34042358398438,8343.2763671875
2019-10-02,56.060882568359375,,2.01665997505188,0.25353899598121643,56.50892639160156,15.950048446655273,0.0023509999737143517,0.05979200080037117,180.71051025390625,8393.0419921875
2019-10-03,56.271392822265625,,1.9510380029678345,0.24785999953746796,56.54681396484375,15.726759910583496,0.0023250000085681677,0.05887499824166298,175.1993408203125,8259.9921875
2019-10-04,57.668479919433594,,1.9788180589675903,0.2539350092411041,56.85321044921875,15.75511360168457,0.002360000042244792,0.059094998985528946,176.98500061035156,8205.939453125
2019-10-05,56.50080871582031,,1.9660040140151978,0.2534570097923279,56.8438720703125,15.723580360412598,0.0023219999857246876,0.05904899910092354,176.3515167236328,8151.50048828125
2019-10-06,55.49547576904297,,2.188102960586548,0.2577050030231476,55.41156768798828,15.348979949951172,0.002345999935641885,0.059092000126838684,173.05914306640625,7988.15576171875
2019-10-07,56.55258560180664,,2.4018590450286865,0.27568501234054565,57.788299560546875,16.13434600830078,0.0023900000378489494,0.0613970011472702,181.18634033203125,8245.623046875
2019-10-08,55.86946487426758,,2.578110933303833,0.27845901250839233,57.39858627319336,16.108192443847656,0.002345999935641885,0.061886001378297806,182.0215606689453,8228.783203125
2019-10-09,57.446529388427734,,2.8038530349731445,0.28162699937820435,59.43086624145508,17.80657958984375,0.0023880000226199627,0.06335499882698059,193.2932586669922,8595.740234375
2019-10-10,55.95108413696289,,2.6354880332946777,0.27207300066947937,57.776084899902344,17.57115364074707,0.0023320000618696213,0.06194600090384483,191.65966796875,8586.4736328125
2019-10-11,54.48323440551758,,2.7723610401153564,0.2710990011692047,56.29697036743164,16.709531784057617,0.0023449999280273914,0.06082100048661232,182.56968688964844,8321.7568359375
2019-10-12,53.811214447021484,,2.6071228981018066,0.27319100499153137,55.98286819458008,17.27790641784668,0.0023399998899549246,0.05962900072336197,180.82664489746094,8336.5556640625
2019-10-13,53.525482177734375,,2.497457981109619,0.2777650058269501,56.71399688720703,18.308025360107422,0.0024470000062137842,0.06013600155711174,182.0751495361328,8321.005859375
2019-10-14,53.02199172973633,,2.5396668910980225,0.29652300477027893,56.97540283203125,18.4594783782959,0.0025450000539422035,0.06492500007152557,186.96090698242188,8374.6865234375
2019-10-15,52.18826675415039,,2.394792079925537,0.28870201110839844,54.94420623779297,18.544652938842773,0.0025100000202655792,0.06426399946212769,181.40606689453125,8205.369140625
2019-10-16,55.08811950683594,,2.391248941421509,0.28464001417160034,52.9231071472168,17.840049743652344,0.002607000060379505,0.062401000410318375,176.0135040283203,8047.52685546875
2019-10-17,56.05326461791992,,2.4241130352020264,0.30231499671936035,54.88447570800781,18.570268630981445,0.0027550000231713057,0.06454700231552124,178.02835083007812,8103.9111328125
2019-10-18,56.50609588623047,,2.358566999435425,0.2950049936771393,53.49169158935547,18.254192352294922,0.002706000115722418,0.06371700018644333,173.621337890625,7973.20751953125
2019-10-19,54.69813919067383,,2.359457015991211,0.2930220067501068,54.03457260131836,18.288545608520508,0.002742999931797385,0.0630899965763092,172.91302490234375,7988.560546875
2019-10-20,56.42353439331055,,2.4414639472961426,0.2941789925098419,54.93437957763672,18.437923431396484,0.002730000065639615,0.06324700266122818,175.5343780517578,8222.078125
2019-10-21,57.83829879760742,,2.6320440769195557,0.29297900199890137,54.938297271728516,18.30554962158203,0.002773999935016036,0.06397499889135361,174.92098999023438,8243.720703125
2019-10-22,56.658809661865234,,2.6055479049682617,0.29160699248313904,53.744361877441406,18.195602416992188,0.0025649999734014273,0.0628110021352768,172.3008575439453,8078.203125
2019-10-23,53.009220123291016,,2.6124989986419678,0.2741430103778839,49.62795639038086,16.71117401123047,0.0024949999060481787,0.0599839985370636,162.4027862548828,7514.671875
2019-10-24,53.55207824707031,,2.75163197517395,0.27849099040031433,50.067665100097656,16.891572952270508,0.00253800000064075,0.06061200052499771,162.16854858398438,7493.48876953125
2019-10-25,58.97127151489258,,2.838089942932129,0.2981649935245514,56.93901062011719,18.616058349609375,0.0026839999482035637,0.06376100331544876,181.52320861816406,8660.7001953125
2019-10-26,56.73090744018555,,2.7519969940185547,0.2936989963054657,56.77525329589844,18.88970375061035,0.002621999941766262,0.06255699694156647,179.83547973632812,9244.97265625
2019-10-27,59.75286865234375,,2.675462007522583,0.29809999465942383,59.91399002075195,19.345645904541016,0.0026539999525994062,0.06451299786567688,184.24221801757812,9551.71484375
2019-10-28,59.54887771606445,,2.671973943710327,0.2960070073604584,58.12683868408203,19.758319854736328,0.0026459998916834593,0.06477800011634827,182.66281127929688,9256.1484375
2019-10-29,59.86435317993164,,2.6700439453125,0.3019559979438782,59.869625091552734,20.47710609436035,0.0026549999602138996,0.06618499755859375,190.3425750732422,9427.6875
2019-10-30,58.620704650878906,,2.624211072921753,0.2965550124645233,58.42097091674805,20.086950302124023,0.002615999896079302,0.06456799805164337,184.69216918945312,9205.7265625
2019-10-31,59.29570388793945,,2.7379300594329834,0.29635798931121826,58.78068542480469,20.000232696533203,0.0026149998884648085,0.06521499902009964,183.9669189453125,9199.5849609375
2019-11-01,60.87179183959961,,2.720021963119507,0.2926419973373413,58.58364486694336,20.021501541137695,0.002630000002682209,0.06923100352287292,183.9698944091797,9261.1044921875
2019-11-02,62.30655288696289,,2.7103660106658936,0.2962630093097687,58.59702682495117,20.26699447631836,0.002626999979838729,0.07126399874687195,183.92572021484375,9324.7177734375
2019-11-03,63.467376708984375,,2.67179799079895,0.2912609875202179,58.62519073486328,20.206045150756836,0.0026370000559836626,0.06909099966287613,182.42501831054688,9235.3544921875
2019-11-04,63.13353729248047,,2.6867520809173584,0.29993700981140137,61.573055267333984,20.73798179626465,0.0026140001136809587,0.07638999819755554,186.35519409179688,9412.6123046875
2019-11-05,62.98447799682617,,2.682662010192871,0.3012549877166748,63.302764892578125,20.724674224853516,0.002623999956995249,0.08216399699449539,189.30416870117188,9342.52734375
2019-11-06,64.20882415771484,,2.7402150630950928,0.3100860118865967,64.26874542236328,20.817922592163086,0.0026279999874532223,0.07843499630689621,191.59384155273438,9360.8798828125
2019-11-07,63.50532913208008,,2.690742015838623,0.2924309968948364,61.843223571777344,20.646936416625977,0.002725000027567148,0.07501400262117386,187.97654724121094,9267.5615234375
2019-11-08,60.89073181152344,,2.7166409492492676,0.2769530117511749,60.5299186706543,19.690773010253906,0.002652999944984913,0.07188799977302551,184.2114715576172,8804.880859375
2019-11-09,62.182247161865234,,2.8039510250091553,0.28019601106643677,61.9547119140625,19.73544692993164,0.0027129999361932278,0.07281199842691422,185.02871704101562,8813.58203125
2019-11-10,63.90266418457031,,2.7826459407806396,0.28020399808883667,63.84146499633789,20.48175811767578,0.0027749999426305294,0.07822799682617188,189.47727966308594,9055.5263671875
2019-11-11,61.92992401123047,,2.750325918197632,0.275085985660553,61.89910888671875,20.133140563964844,0.0027149999514222145,0.07980900257825851,185.48963928222656,8757.7880859375
2019-11-12,62.25762939453125,,2.8178110122680664,0.27241799235343933,61.34029769897461,20.857446670532227,0.002725000027567148,0.07707200199365616,186.84341430664062,8815.662109375
2019-11-13,65.33023834228516,,3.0182900428771973,0.27303600311279297,61.11134719848633,21.250431060791016,0.002698000054806471,0.07657600194215775,188.2587432861328,8808.2626953125
2019-11-14,65.53817749023438,,3.0630359649658203,0.27039098739624023,59.429893493652344,21.264699935913086,0.00267999991774559,0.07474000006914139,185.9996337890625,8708.0947265625
2019-11-15,61.95836639404297,,3.035151958465576,0.26165398955345154,57.811710357666016,20.316225051879883,0.0026569999754428864,0.07233499735593796,180.52117919921875,8491.9921875
2019-11-16,62.00735855102539,,3.01033091545105,0.2638860046863556,58.56543731689453,20.28265380859375,0.002669000066816807,0.07190600037574768,183.34835815429688,8550.7607421875
2019-11-17,62.14468002319336,,2.9318909645080566,0.2652530074119568,59.57322692871094,20.260793685913086,0.002647999906912446,0.07213699817657471,185.11923217773438,8577.9755859375
2019-11-18,59.37510681152344,,2.8266100883483887,0.2556529939174652,56.80094909667969,19.316869735717773,0.0025760000571608543,0.06830400228500366,180.55960083007812,8309.2861328125
